App,review_date,review_description,rating,thumbsUpCount,developer_response,developer_response_date,appVersion,review_month
Zomato,2023-04-16 14:34:46,Very good service and helpful but delivery charges is too much 😔,4,0,,,17.3.6,2023-04
Zomato,2023-02-06 13:15:24,Delivary is very fast and have use current location which is very good 👍 and have cash on delivery which is also very good👍,5,0,"Hi Abdul, we are glad to know that you are happy with our delivery service. We strive towards creating a delivery universe that is uniquely focused on ensuring a good experience.",2023-02-06 17:01:14,17.3.1,2023-02
Zomato,2023-04-20 16:03:27,Perfect for single person the apps have best coupons almost 80 percent of coupe codes Perfevt,5,0,,,17.4.4,2023-04
Zomato,2023-02-07 08:25:40,worst delivery always late no one to help out in support only bot. chutiya app hai. chutiya zomato.,1,0,"Hi there, sorry to hear about that. Please write to us at psreviewsupport@zomato.com and we'll reach out to you at the earliest.",2023-02-10 12:24:03,17.3.1,2023-02
Zomato,2023-04-08 08:01:49,Rates in zomato are significantly higher than rates on restaurants menu such a fraud app.,1,1,,,17.4.2,2023-04
Zomato,2023-04-09 18:01:23,What a food! They literally serve michellin style food. Great experience,5,0,,,17.4.1,2023-04
Zomato,2023-04-21 14:49:41,Why you have changed payment method. Earlier I use to pay through payrm UPI but now it disappeared. Why ? What are you doing. Why you are forcing customer to opt for other payment methods. Unimaginable!,3,0,,,17.4.4,2023-04
Zomato,2023-03-28 16:42:39,"I just switched from swiggy, and absolutely loved using this , i don't think i will go back considering how good it is",5,0,,,17.4.0,2023-03
Zomato,2023-04-06 07:37:07,Our favourite app.. quick delivery and good communication with US.,5,0,,,17.4.1,2023-04
Zomato,2023-04-04 17:41:39,Very bad service not a staff but his system very bad service I will say please carry disposal of restarut but his system not accept my request and I will not use this app next time and I will recommend you will not use this app,1,1,,,17.4.1,2023-04
Zomato,2023-03-14 07:40:35,"Y'all should free the cash on delivery customer it's always like you can't order above so and so amount because of cash, i didn't get it, i hope Zomato would work on this",3,0,,,17.3.9,2023-03
Zomato,2023-02-10 17:13:05,Good app Need to improve delivery options for train delivery options,5,0,"Hi Ajinkya, thank you for reaching out. We are constantly striving to improve our service / product for our customers, and your feedback goes a long way in helping us do so. Thank you once again, do keep sharing your valuable inputs with us.",2023-02-11 06:26:21,17.3.1,2023-02
Zomato,2023-04-15 13:48:48,Quick easy and always understand the customers problems.,5,0,,,17.4.2,2023-04
Zomato,2023-04-10 13:36:43,way better than swiggy when it comes to offers on ordering and dining,5,0,,,17.4.1,2023-04
Zomato,2023-02-02 14:07:43,"Very bad experience. Ordered 5 items in kfc. Received 4 items. Regarding this When i call the Zomato customer care. They said we could not help on this,we are unable to solve the problem.",1,0,"Hi Ravindra, sorry to hear about that. Please write to us at psreviewsupport@zomato.com and we'll reach out to you at the earliest.
",2023-02-02 15:19:20,17.3.1,2023-02
Zomato,2023-02-19 12:59:11,A good food delivery app and easy to operate. :),5,0,"Hi there, glad to hear that! Thank you for your feedback.",2023-02-20 16:54:39,17.3.4,2023-02
Zomato,2023-03-21 08:40:44,Please provide adequate service to out of chennai also..as am from tiruvallur it is difficult to select the restuarants of my choice.,5,0,,,17.3.9,2023-03
Zomato,2023-04-04 14:21:52,Food ordering made easy. Really liked the gold membership too,4,0,,,17.4.1,2023-04
Zomato,2023-03-25 14:42:39,Zomato is best food delivery app and low price discount for online payment at coupon option.,5,0,,,17.4.0,2023-03
Zomato,2023-04-07 18:28:33,I feel everyone knows how these food apps are looting us. They charge us more than the normal menu rate and then take extra Tax which is a loot and upon that the high delivery charge. Well as they say...Sab ka time aayega. Stop this loot before someone makes u guys pay the hard way,3,2,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.",2022-09-27 06:27:43,17.4.1,2023-04
Zomato,2023-04-07 09:25:02,Better than swiggy always only some small issues but alright over all best food delivery app,4,0,,,17.4.1,2023-04
Zomato,2023-04-04 14:18:30,"Very nice experience, quick hassle free delivery..",5,0,"Hi Shashikala, glad to hear that! Thank you for your feedback.",2022-12-31 16:10:14,17.4.1,2023-04
Zomato,2023-04-17 04:19:40,As a beginner in these order placement stuff...this app is very easy to use🙌,5,0,,,17.4.4,2023-04
Zomato,2023-03-14 10:21:37,Overall its good but need more cupons for discount as delivery fare is unfair,4,0,,,17.3.8,2023-03
Zomato,2023-04-06 20:57:22,trashy customer support. Even animals can understand and solve issues better lol,1,0,,,17.4.1,2023-04
Zomato,2023-03-25 17:55:36,Very Good App But Service not so fast. thay tack too much time after order.,5,0,,,17.4.0,2023-03
Zomato,2023-03-26 14:44:38,The best app for hunger the good food but some times its packing or food is not good but i love it,4,0,,,17.4.0,2023-03
Zomato,2023-03-22 09:19:32,For this app only we are getting lazy at time this is most super food delivering app than swiggy,5,0,,,17.3.1,2023-03
Zomato,2023-04-12 16:13:03,Orders are delayed everytime. Never reach on time. Pathetic customer service,1,0,,,17.3.8,2023-04
Zomato,2023-03-26 04:48:33,"Good Food, Good Taste and delivery on time 👍",5,0,,,17.3.9,2023-03
Zomato,2023-03-28 08:58:29,Best app to order food provides you with premium service with a lot of discount,5,0,,,17.4.0,2023-03
Zomato,2023-04-09 12:16:22,Rewriting review with very bad experience from Zomato.. Will as much as they served better last year. Now their Customer Service has gone worst.,1,0,"Hi Sumanth, glad to hear that! Thank you for your feedback.",2021-11-06 02:15:31,17.4.1,2023-04
Zomato,2023-04-10 10:34:29,"Stopped using Zomato since they move it to talabat, talabat is not as friendly app as Zomato, never used it.",5,0,,,17.4.1,2023-04
Zomato,2023-04-20 15:43:34,Quick and easy way to fill tummy with yummy choices.. 😉,4,0,,,17.4.4,2023-04
Zomato,2023-02-12 15:00:02,"Earlier it was smooth with customers. Now they are telling unrealistic stories about rules to deliver food to door steps. I had bad experience with one delivery guy he was telling lie, when I gone to customer care they were defending his. It was totally lie stories. After they were started to guilty they told I will get refund but i still didn't get money. That day I ordered food for my pregnant wife she was waiting for food but that delivery guy disappoint us very badly telling lies.",1,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.",2023-02-14 10:35:13,17.3.1,2023-02
Zomato,2023-03-28 15:51:13,"Totally pathetic, your customer care support also rude and not able to take compliments. Will not order anymore now",1,0,,,17.4.0,2023-03
Zomato,2023-04-24 16:22:56,App and navigating through the app is quite user friendly.,5,0,,,17.4.4,2023-04
Zomato,2023-03-29 12:56:04,Your dilivery partners and on constant strike. Your app is unreliable.,1,0,"Hi Phenil, sorry to hear about that. Please write to us at psreviewsupport@zomato.com and we'll reach out to you at the earliest.",2023-01-29 09:59:44,17.4.0,2023-03
Zomato,2023-02-24 18:57:01,"In this city,I see more zomato delivery partners than swiggy, Because I selected zomato as my delivery app",5,0,"Hi Hari, glad to hear that! Thank you for your feedback.",2023-02-25 20:21:34,17.3.4,2023-02
Zomato,2023-04-22 17:06:33,I didn't complete the order but the amount was taken from my account I have spoken to customer care many times but no response,1,0,,,17.4.2,2023-04
Zomato,2023-04-22 15:56:42,Rating it a 4 cause the delivery part is lacking abit they don't really know where the locality is sometimes,4,0,,,17.4.4,2023-04
Zomato,2023-02-28 07:21:35,This app has offers only for new rips but it would be better if you give old people the same offer that's why I am giving 3 stars.,3,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.",2023-03-03 13:56:47,17.3.2,2023-02
Zomato,2023-03-19 09:17:20,Do not use this. No customer service and scam hotels everywhere to complain about them you can't reach the support. These guys had better support before IPO lol,1,0,,,17.3.9,2023-03
Zomato,2023-03-20 11:56:17,"I prefer it over Swiggy. Just bring kok pa chinese, Fc road back on zomato, please 🙏🏼.",5,0,,,17.3.9,2023-03
Zomato,2023-03-28 03:27:08,Every time charging delivery charges not getting discounts I don't like it membership also not getting not giving that also,1,0,,,17.4.0,2023-03
Zomato,2023-02-22 12:58:09,It's really awesome to order in this app and happy to see many restaurants,5,0,"Hi Aina, glad to hear that! Thank you for your feedback.",2023-02-25 20:50:19,17.3.4,2023-02
Zomato,2023-02-20 10:32:25,The best food delivery app ever. . thank you for being there in all our lives !,5,1,"Hi Hriday, glad to hear that! Thank you for your feedback.",2023-02-21 20:19:24,17.3.4,2023-02
Zomato,2023-04-15 15:58:27,Good experience until now but should also work on the food standard from few restaurant....,4,0,,,17.4.2,2023-04
Zomato,2023-02-18 17:11:31,This app doesn't listen to the queries of the customer and just initiates irrelevant questions through AI... When I order food and ask for an update on it they just say it is coming shortly and doesn't give a chance to speak to an executive,1,0,"Hi Rohan, sorry to hear about that. Please write to us at psreviewsupport@zomato.com and we'll reach out to you at the earliest.",2023-02-19 02:18:38,17.3.2,2023-02
Zomato,2023-02-12 14:23:59,Rs. 80/- to 100/- excess in Zomato menu list for perticular food item than restorent orignal menu card....Zomato Wale loot rhe hai...go personally to pick up your order from restorent...,1,0,"Hi there, kindly share the restaurant details with us over a psreviewsupport@zomato.com and we will share this with the concerned team.",2023-02-14 10:03:31,17.3.2,2023-02
Zomato,2023-04-22 05:46:30,"Test is good 👍 and Fast delivery...I m Happy with Zomato service.,..☺️😍",5,0,,,17.4.2,2023-04
Zomato,2023-03-13 11:07:58,A suitable app to clear hunger and gives the exact location.,5,0,,,17.3.8,2023-03
Zomato,2023-03-06 08:36:58,Super photo super delivery superfast I am I am very happy to deliver this Zomato app this food delivery was fabulous in very very very very very good,5,0,"Hi Swapna, we are glad to know that you are happy with our delivery service. We strive towards creating a delivery universe that is uniquely focused on ensuring a good experience.",2023-03-07 11:18:14,17.3.6,2023-03
Zomato,2023-04-19 17:26:36,"I didn't got any penny after they cancelled my order for 10 days , pathetic don't use this app they are continuing for their well-being not for costumers",1,0,,,17.4.4,2023-04
Zomato,2023-03-16 14:29:17,Easy to use with choice of cuisine n nearest delivery restaurant's,5,0,,,17.3.9,2023-03
Zomato,2023-02-04 16:20:17,Good delivery but very high delivery charges for nearby places too,3,0,"Hi there, glad to hear that! Thank you for your feedback.",2023-02-04 16:25:41,17.3.1,2023-02
Zomato,2023-04-07 16:53:19,Very helpful.but kindly make it free delivery on every order.,4,0,,,17.4.1,2023-04
Zomato,2023-03-29 15:56:16,Overall good but delivery address is near to 1 km but delivery charged this not good 😐,5,0,,,17.4.0,2023-03
Zomato,2023-04-07 09:30:29,"Your Zomato riders take more than 1 order at the same time and then deliver our food late which is no longer hot ,pathetic service. This is happened with me now 3 times do something",1,0,,,17.4.1,2023-04
Zomato,2023-03-23 18:18:33,"The delivery Valet has tried to contact us. However, we couldn't respond to the call, the delivery Valet has taken picture as if he left the food near gate and took the package with himself.",1,0,,,17.4.0,2023-03
Zomato,2023-03-19 13:31:31,"Most reliable, name suggests zooming delivery is the motto.",5,0,"Hi Siddhartha, glad to hear that! Thank you for your feedback.",2023-03-25 15:05:54,17.3.9,2023-03
Zomato,2023-03-15 14:27:14,"delivery on time behavior of delivery boys are too good,,,zomato is the best food app pls use it 👍🏼",5,0,,,17.3.9,2023-03
Zomato,2023-03-19 15:29:40,Easy to select all items and friendly designs,5,0,"Hi Ravikiran, glad to hear that! Thank you for your feedback.",2023-03-25 16:59:30,17.3.9,2023-03
